src,ref,extra_ref,Facebook_FAIR.6862,SID,raw_score,z_score,z_score_norm,raw_score_norm,annotators
Doyle is Scotland's most decorated track and field athlete and chairman Ian Beattie described the move as a great opportunity for those guiding the sport to benefit from her wide-ranging experience at international level over the past decade.,"Doyle ist Schottland's am meisten dekorierte Leichtathletin und Vorsitzender Ian Beattie beschrieb den Umzug als eine großartige Gelegenheit für diejenigen, die den Sport leiten, von ihrer umfassenden Erfahrung auf internationaler Ebene im letzten Jahrzehnt zu profitieren.","Doyle ist Schottlands am höchsten ausgezeichnete Leichtahtletin und Vorsitzender Ian Beattie beschrieb den Schritt als eine Riesenchance für jene, die den Sport führten, um von ihrer umfassenden Erfahrung auf der internationalen Ebene in den letzten zehn Jahren zu profitieren.","Doyle ist Schottlands höchstdekorierte Leichtathletin und Vorsitzender Ian Beattie bezeichnete den Schritt als eine großartige Gelegenheit für diejenigen, die den Sport leiten, von ihrer umfassenden Erfahrung auf internationaler Ebene während des vergangenen Jahrzehnts zu profitieren.",1409,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
"""Eilidh has massive respect across the Scottish, UK and world athletics community and we are sure athletics in Scotland would benefit hugely by bringing her on to the board,"" Beattie said.","""Eilidh genießt massiven Respekt in der schottischen, britischen und weltweiten Leichtathletikverband und wir sind sicher, dass die Leichtathletik in Schottland enorm davon profitieren würde, wenn sie in den Vorstand aufgenommen würde"", sagte Beattie.","„Eilidh genießt in der gesamten Leichtathletik-Gemeinde Schottlands, des Vereinigten Königreichs und der Welt immensen Respekt, und wir sind sicher, dass die Leichtathletik in Schottland gewaltig von ihrer Aufnahme in den Vorstand profitieren würde”, sagte Beattie.","„Eilidh genießt enormen Respekt in der schottischen, britischen und weltweiten Leichtathletik-Gemeinschaft, und wir sind sicher, dass die Leichtathletik in Schottland enorm davon profitieren würde, sie in den Vorstand zu holen“, sagte Beattie.",1410,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
"Doyle said: ""I am keen to act as a voice for athletes and I am hoping I can really contribute and help guide the sport in Scotland.""","Doyle sagte: „Ich freue mich darauf, als Stimme für Athleten zu fungieren, und ich hoffe, dass ich wirklich dazu beitragen und helfen kann, den Sport in Schottland zu unterstützen.","„Ich möchte für Athleten sprechen und hoffe, dass ich wirklich etwas beitragen und dabei helfen kann, den Sport in Schottland anzuleiten“, sagte Doyle.","Doyle sagte: „Ich möchte als Stimme der Athleten auftreten und hoffe, dass ich wirklich dazu beitragen und dazu beitragen kann, den Sport in Schottland zu leiten“.",1411,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
"The American, who won the 200 metres and 400 metres at the 1996 Games in Atlanta among his total of four Olympic golds and is now a regular BBC pundit, was left unable to walk after suffering a transient ischemic attack.","Der Amerikaner, der die 200 Meter und 400 Meter bei den Spielen 1996 in Atlanta unter seinen insgesamt vier olympischen Goldmedaillen gewann und jetzt ein regelmäßiger BBC-Kritiker ist, konnte nach einem vorübergehenden ischämischen Angriff nicht laufen.","Der Amerikaner, zu dessen insgesamt vier olympischen Goldmedaillen die 200 und 400 Meter bei den Olympischen Spielen 1996 in Atlanta gehören und der jetzt regelmäßig Experte bei BBC ist, wurde infolge einer vorübergehenden Durchblutungsstörung gehunfähig.","Der Amerikaner, der 1996 bei den Spielen in Atlanta die 200 und 400 Meter unter seinen insgesamt vier olympischen Goldmedaillen gewann und heute regelmäßiger BBC-Experte ist, konnte nach einer vorübergehenden ischämischen Attacke nicht mehr gehen.",1412,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
"He wrote on Twitter: ""A month ago today I suffered a stroke.","Er schrieb auf Twitter: ""Heute vor einem Monat habe ich einen Schlaganfall erlitten.",Auf Twitter schrieb er: „Vor einem Monat habe ich einen Schlaganfall erlitten.,Auf Twitter schrieb er: „Heute vor einem Monat erlitt ich einen Schlaganfall.,1413,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
I could not walk.,Ich konnte nicht gehen.,Ich konnte nicht laufen.,Ich konnte nicht gehen.,1414,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
Doctors said only time will tell if I will recover or to what degree.,"Die Ärzte sagten, die Zeit werde zeigen, ob und in welchem Maß ich mich erholen werde.","Die Ärzte sagten, dass nur die Zeit zeigen wird, ob bzw. inwieweit ich mich erholen werde.","Die Ärzte sagten, erst die Zeit wird zeigen, ob ich mich erholen werde oder bis zu welchem Grad.",1415,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
"Its been grueling work but made a full recovery, re-learned how to walk and today doing agility drills!","Es war anstrengende Arbeit, er/sie hat sich aber vollständig erholt, das Gehen neu gelernt und heute Agilitätsübungen durchgeführt!","Es war zermürbende Arbeit, aber er hat sich vollständig erholt, das Laufen neu gelernt und macht heute Beweglichkeitsübungen!","Es war eine zermürbende Arbeit, aber machte eine vollständige Genesung, lernte wieder laufen und macht heute Agility-Übungen!",1416,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
"Thanks for the messages of encouragement!""",Danke für die ermutigenden Worte!“,Vielen Dank für die aufmunternden Nachrichten!“,Danke für die Botschaften der Ermutigung! „,1417,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
Breast pump advert comparing mothers to cows divides opinion online,"Milchpumpenwerbung, bei der Mütter mit Kühen verglichen werden, führte zu kontroversen Online-Diskussionen",Werbung für Milchpumpen vergleicht Mütter mit Kühen und spaltet Meinung im Internet,"Brustpumpen-Werbung, die Mütter mit Kühen vergleicht, spaltet die Meinung im Netz",1418,"Series([], Name: raw_score, dtype: float64)","Series([], Name: z_score, dtype: float64)","Series([], Name: z_score_norm, dtype: float64)","Series([], Name: raw_score_norm, dtype: float64)","Series([], Name: annotators, dtype: object)"
A breast pump company has divided opinion online with an advert that compares nursing mothers to cows being milked.,"Ein Milchpumpenunternehmen hat aufgrund einer Anzeige, bei der stillende Mütter mit Melkkühen verglichen werden, zu kontroversen Online-Diskussionen hervorgerufen.","Online gehen die Meinungen über eine Werbung für ein Milchpumpen-Unternehmen, das stillende Mütter mit gemolkenen Kühen vergleicht, weit auseinander.","Ein Brustpumpenunternehmen hat online mit einer Anzeige, in der stillende Mütter mit Kühen verglichen werden, die gemolken werden, die Meinung geteilt.",1419,100.0,0.583451136127371,0.4006739238856939,0.6432092305953999,1
"To mark the launch of what is said to be the ""world's first silent wearable breast bump,"" consumer tech company Elvie released a tongue-in-cheek music video-inspired advert to showcase the freedom the new pump gives to expressing mothers.","Anlässlich der Markteinführung der angeblich ""weltweit ersten geräuschlosen und tragbaren Milchpumpe"" veröffentlichte das Konsumtech-Unternehmen Elvie eine ironische, von Musikvideos inspirierte Werbung, um zu zeigen, welche Freiheiten Mütter mit dieser neuen Pumpe geboten werden.","Zum Verkaufsstart eines Produktes, das als „die erste geräuschlose tragbare Milchpumpe der Welt“ beworben wird, hat das Verbraucherelektronikunternehmen Elvie einen augenzwinkernden, von Musikvideos inspirierten Werbespot veröffentlicht, um zu zeigen, wie frei sich Mütter, die Milch abpumpen, mit der neuen Pumpe fühlen können.","Anlässlich der Markteinführung der angeblich „ersten stummen tragbaren Brustbeule der Welt“ veröffentlichte das Consumer-Tech-Unternehmen Elvie eine augenzwinkernde Musikvideo-inspirierte Werbung, um die Freiheit zu präsentieren, die die neue Pumpe ausdrucksstarken Müttern gibt.",1420,89.0,-0.415262339331969,-1.288714385056482,-0.08842213193605439,1
"Four real mothers dance in a hay-filled barn of cows to a track that includes lyrics like: ""Yes, I milk myself, but you don't see no tail"" and ""In case you hadn't noticed these are not udders, they're my boobs.""","Vier echte Mütter tanzen in einer Heuscheune inmitten von Kühen zu einer Nummer mit folgendem Songtext enthält: ""Ja, ich melke mich, aber du siehst keinen Schwanz"" und ""Falls du nicht bemerkt hast, dass es keine Euter sind, es sind meine Brüste.""","Vier gestandene Mütter tanzen in einem Kuhstall voller Heu zu einem Lied, in dem Texte vorkommen wie: „Ja, ich melke mich, aber du siehst keinen Schwanz” und „Falls du es nicht gemerkt hast, das sind keine Euter, das sind meine Titten”.","Vier echte Mütter tanzen in einem mit Heu gefüllten Kuhstall zu einem Song mit Texten wie: „Ja, ich melke mich selbst, aber du siehst keinen Schwanz“ und „Falls du nicht bemerkt hättest, dass das keine Euter sind, sie sind meine Brüste“.",1421,90.0,-0.324470205199302,-1.1351336296981027,-0.021910189887740354,1
"The chorus continues: ""Pump it out, pump it out, I'm feeding them babies, pump it out, pump it out, I'm milking my ladies.""","Der Slogan geht weiter: ""Pumpe ab, pumpe ab, ich füttere die Babys, pumpe ab, pumpe ab, pumpe ab, ich melke meine Ladies.""","Der Refrain lief weiter: „Pump it out, pump it out, I'm feeding them babies, pump it out, pump it out, I'm milking my ladies.“","Der Refrain geht weiter: „Pump it out, pump it out, I 'm feeding them babies, pump it out, pump it out, I' m melking my ladies“.",1422,100.0,0.583451136127371,0.4006739238856939,0.6432092305953999,1
"However, the advert, which has been published on the firm's Facebook page, has caused controversy online.","Die Anzeige, die auf der Facebook-Seite der Firma veröffentlicht wurde, hat jedoch online für Kontroversen gesorgt.","Die Anzeige, die auf der Facebook-Seite des Unternehmens veröffentlicht wurde, hat jedoch online für Kontroversen gesorgt.","Allerdings hat die Anzeige, die auf der Facebook-Seite der Firma veröffentlicht wurde, online für Kontroversen gesorgt.",1423,97.0,0.311074733729369,-0.06006834218944528,0.44367340445045783,1
"With 77,000 views and hundreds of comments, the video has received mixed reactions from viewers, with many saying it makes light of the ""horrors"" of the dairy industry.","Mit 77.000 Aufrufen und Hunderten von Kommentaren hat das Video gemischte Reaktionen der Zuschauer erhalten, von denen viele sagen, dass es die ""Schrecken"" der Milchwirtschaft beleuchtet.","Mit 77.000 Aufrufen und Hunderten von Kommentaren hat das Video gemischte Reaktionen von den Zuschauern erhalten, von denen viele sagen, dass es die „Gräueltaten“ der Milchindustrie verharmlose.","Mit 77.000 Aufrufen und Hunderten von Kommentaren hat das Video gemischte Reaktionen von Zuschauern erhalten, von denen viele sagen, dass es Licht auf die „Schrecken“ der Milchindustrie wirft.",1424,98.0,0.401866867862036,0.09351241316893391,0.5101853464987719,1
"""Very poor decision using cows to advertise this product.","""Es ist eine sehr schlechte Entscheidung mit Kühen für dieses Produkt zu werben.""","„Sehr schlechte Entscheidung, mit Kühen Werbung für dieses Produkt zu machen.",„Sehr schlechte Entscheidung mit Kühen für dieses Produkt zu werben.,1425,99.0,0.492659001994704,0.24709316852731478,0.5766972885470859,1
"Like us they need to get pregnant and give birth in order to produce milk, except their babies are stolen from them within days of giving birth,"" one wrote.","Wie wir müssen auch sie schwanger werden und gebären, um Milch zu produzieren, außer dass ihnen ihre Babys innerhalb von nur einigen Tagen nach der Geburt weggenommen werden"", schrieb eine Person.","Wie wir müssen auch sie schwanger werden und gebären, um Milch zu produzieren, mit dem Unterschied, dass ihnen die Babys innerhalb weniger Tage nach der Entbindung weggenommen werden,“ schrieb einer.","Wie wir müssen sie schwanger werden und gebären, um Milch zu produzieren, außer ihre Babys werden ihnen innerhalb von Tagen nach der Geburt gestohlen „, schrieb einer.",1426,100.0,0.583451136127371,0.4006739238856939,0.6432092305953999,1
